770, 0.06125, 1.00648, 9.27773, -0.14530, -0.08072, -0.02971, 5.4375, 12.75, -28.25, 7.4863, -0.1643, -31.3298, 1012.3104263157894
780, 0.40724, 1.09776, 9.35464, -0.45298, -0.51936, -0.00522, 5.4375, 12.75, -28.25, 7.4863, -0.1643, -31.3298, 1012.3100842105264
790, 0.60873, 1.16209, 10.37847, -0.45298, -0.51936, -0.00522, 5.3125, 12.625, -28.1875, 7.3113, -0.2569, -31.388, 1012.3101605263158
800, 0.44379, 0.95352, 10.80543, -0.61162, -0.46932, -0.09252, 5.3125, 12.625, -28.1875, 7.3113, -0.2569, -31.388, 1012.3102368421053
810, 0.19867, 0.83802, 11.01487, -0.61162, -0.46932, -0.09252, 5.25, 12.625, -27.75, 6.8181, -0.821, -31.2022, 1012.3103131578947
820, 0.10063, 0.86913, 11.00511, -0.22087, -0.37563, -0.08081, 5.25, 12.625, -27.75, 6.8181, -0.821, -31.2022, 1012.3103894736843
830, 0.18233, 1.09737, 11.21631, -0.22087, -0.37563, -0.08081, 5.125, 12.625, -27.625, 6.0843, -1.3717, -31.3162, 1012.3104657894737
840, 0.24858, 1.21941, 11.23683, 0.30929, -0.12224, 0.02244, 5.125, 12.625, -27.625, 6.0843, -1.3717, -31.3162, 1012.3105421052632
850, 0.35926, 1.05058, 10.81213, 0.30929, -0.12224, 0.02244, 4.9375, 12.625, -27.5625, 5.8461, -1.7707, -31.3729, 1012.3106184210527
860, 0.49254, 1.01268, 10.19605, 0.79372, 0.28869, 0.12891, 4.9375, 12.625, -27.5625, 5.8461, -1.7707, -31.3729, 1012.3084052631579
870, 0.72113, 1.12472, 9.48946, 0.79372, 0.28869, 0.12891, 4.75, 12.5, -27.5, 6.2169, -1.9221, -31.4209, 1012.3083289473684
880, 0.63106, 1.18520, 8.91445, 1.07371, 0.38132, 0.06290, 4.75, 12.5, -27.5, 6.2169, -1.9221, -31.4209, 1012.308252631579
890, 0.38879, 1.31871, 8.63497, 1.07371, 0.38132, 0.06290, 5.6875, 9.3125, -28.625, 7.076, -1.6275, -31.5175, 1012.3081763157894
900, 0.03299, 1.37029, 8.40904, 0.98321, 0.17691, -0.04142, 5.6875, 9.3125, -28.625, 7.076, -1.6275, -31.5175, 1012.3081
910, -0.15623, 1.46278, 8.21118, 0.98321, 0.17691, -0.04142, 5.625, 9.5, -28.6875, 7.076, -1.6275, -31.5175, 1012.311
920, -0.21238, 1.58630, 8.27995, 0.59462, -0.09030, -0.03609, 5.5, 9.6875, -28.875, 9.4876, -0.9872, -31.0899, 1012.3109236842106
930, -0.10871, 1.77439, 8.36153, 0.59462, -0.09030, -0.03609, 5.5, 9.6875, -28.875, 8.3041, -1.2043, -31.3178, 1012.310847368421
940, 0.13882, 1.91852, 8.53712, 0.15279, -0.30643, 0.01712, 5.3125, 10.125, -28.8125, 10.1353, -1.0809, -31.0751, 1012.3080210526316
950, 0.61451, 2.19603, 9.00281, 0.15279, -0.30643, 0.01712, 5.3125, 10.125, -28.8125, 9.4876, -0.9872, -31.0899, 1012.307994736842
960, 0.83887, 2.23639, 9.47154, -0.12933, -0.33304, -0.00522, 5.0625, 10.8125, -28.875, 10.3097, -1.4364, -31.0706, 1012.3079684210526
970, 0.81493, 2.20826, 9.98321, -0.12933, -0.33304, -0.00522, 5.0625, 10.8125, -28.875, 10.1353, -1.0809, -31.0751, 1012.3079421052631
980, 0.64445, 2.12151, 10.47237, -0.12399, -0.07753, -0.13724, 4.75, 10.5625, -29.375, 10.1614, -1.8163, -31.1434, 1012.3079157894737
990, 0.45861, 1.90654, 10.50795, -0.12399, -0.07753, -0.13724, 4.75, 10.5625, -29.375, 10.3097, -1.4364, -31.0706, 1012.3078894736842
1000, 0.28767, 1.65866, 10.38820, 0.12298, 0.18010, -0.16917, 4.625, 10.5, -29.5625, 10.0243, -1.8766, -31.3946, 1012.3078631578948
1010, 0.19628, 1.38751, 10.13241, 0.12298, 0.18010, -0.16917, 4.625, 10.5, -29.5625, 10.1614, -1.8163, -31.1434, 1012.3078368421052
1020, 0.16697, 1.23605, 9.86491, 0.39554, 0.30254, -0.14788, 5.0625, 9.5625, -30.125, 10.171, -1.6365, -31.6829, 1012.3078236842106
1030, 0.19239, 1.20817, 9.57537, 0.39554, 0.30254, -0.14788, 5.0625, 9.5625, -30.125, 10.0243, -1.8766, -31.3946, 1012.3078894736842
1040, 0.14014, 1.29641, 9.24621, 0.53074, 0.30466, -0.09784, 5.125, 9.75, -29.8125, 10.6281, -1.261, -31.8652, 1012.3079552631579
1050, 0.05069, 1.57311, 9.07686, 0.53074, 0.30466, -0.09784, 5.125, 9.75, -29.8125, 10.171, -1.6365, -31.6829, 1012.3080210526316
1060, 0.08746, 1.85503, 9.00069, 0.42642, 0.15668, -0.04248, 5.125, 9.9375, -29.75, 11.2685, -0.874, -31.9702, 1012.3080868421052
1070, 0.23830, 2.04881, 9.05221, 0.42642, 0.15668, -0.04248, 5.125, 9.9375, -29.75, 10.6281, -1.261, -31.8652, 1012.308152631579
1080, 0.50651, 2.18147, 9.29299, 0.20176, 0.01082, -0.04248, 5.0625, 10.0625, -29.6875, 11.7332, -0.6955, -31.984, 1012.3082184210526
1090, 0.63081, 2.10974, 9.36166, 0.20176, 0.01082, -0.04248, 5.0625, 10.0625, -29.6875, 11.2685, -0.874, -31.9702, 1012.3082842105264
1100, 0.61543, 1.99312, 9.32408, 0.06016, -0.03920, -0.11168, 5.3125, 9.9375, -29.625, 11.9648, -0.6736, -31.9885, 1012.3096
1110, 0.44798, 1.87742, 9.21183, 0.06016, -0.03920, -0.11168, 5.3125, 9.9375, -29.625, 11.7332, -0.6955, -31.984, 1012.3096
1120, 0.27241, 1.87425, 9.29025, 0.00374, -0.04985, -0.14895, 5.3125, 9.6875, -29.625, 12.035, -0.6915, -32.0633, 1012.3096
1130, 0.15411, 2.01505, 9.44701, 0.00374, -0.04985, -0.14895, 5.3125, 9.6875, -29.625, 11.9648, -0.6736, -31.9885, 1012.3096
1140, 0.07375, 2.09301, 9.48267, -0.03456, 0.00763, -0.12127, 5.125, 9.8125, -29.6875, 12.0412, -0.7125, -32.2146, 1012.3096
1150, 0.02683, 2.03953, 9.49205, -0.03456, 0.00763, -0.12127, 5.125, 9.8125, -29.6875, 12.035, -0.6915, -32.0633, 1012.3096
1160, 0.14641, 1.91640, 9.51427, -0.04309, -0.04346, -0.05100, 5.1875, 9.875, -29.625, 12.0031, -0.6741, -32.4517, 1012.3096
1170, 0.36132, 1.81653, 9.57598, -0.04309, -0.04346, -0.05100, 5.1875, 9.875, -29.625, 12.0412, -0.7125, -32.2146, 1012.3096
1180, 0.44610, 1.70821, 9.56698, -0.02286, -0.01791, -0.03716, 5.0, 9.75, -29.625, 11.9517, -0.7134, -32.5387, 1012.31095
1190, 0.34031, 1.71205, 9.60442, -0.02286, -0.01791, -0.03716, 5.0, 9.75, -29.625, 12.0031, -0.6741, -32.4517, 1012.311
1200, -0.00469, 1.74894, 9.53132, 0.04953, 0.09599, -0.03077, 4.9375, 9.6875, -29.75, 11.9271, -0.7245, -32.6142, 1012.31105
1210, 0.02858, 1.97512, 9.62994, 0.04953, 0.09599, -0.03077, 4.9375, 9.6875, -29.75, 11.9517, -0.7134, -32.5387, 1012.3111
1220, 0.22815, 2.25202, 9.77985, 0.13470, 0.21949, -0.00415, 5.1875, 9.6875, -29.875, 11.987, -0.6013, -32.7284, 1012.31115
1230, -0.12799, 2.16557, 9.71577, 0.13470, 0.21949, -0.00415, 5.1875, 9.6875, -29.875, 11.9271, -0.7245, -32.6142, 1012.3112
1240, -0.19774, 2.21937, 9.65650, 0.17940, 0.09173, 0.03522, 5.3125, 9.5, -29.875, 12.1335, -0.3619, -32.8237, 1012.31125
1250, -0.26677, 2.13287, 9.40757, 0.17940, 0.09173, 0.03522, 5.3125, 9.5, -29.875, 11.987, -0.6013, -32.7284, 1012.3113000000001
1260, 0.00274, 2.11358, 9.21811, 0.06124, 0.09173, 0.17575, 5.75, 9.0625, -30.0625, 12.3386, -0.2658, -32.6939, 1012.3092894736842
1270, 0.44317, 2.11753, 9.25663, 0.06124, 0.09173, 0.17575, 5.75, 9.0625, -30.0625, 12.1335, -0.3619, -32.8237, 1012.3092263157894
1280, 0.73691, 2.02693, 9.23062, -0.07608, 0.00445, 0.15020, 5.625, 9.0, -30.3125, 12.4077, -0.2051, -32.6749, 1012.3091631578947
1290, 0.88954, 1.97273, 9.20006, -0.07608, 0.00445, 0.15020, 5.625, 9.0, -30.3125, 12.3386, -0.2658, -32.6939, 1012.3091
1300, 0.72049, 1.96310, 9.44821, -0.20703, -0.07753, -0.03929, 5.5, 9.0625, -30.375, 12.4077, -0.2051, -32.6749, 1012.3115
1310, 0.45798, 1.98122, 9.66554, -0.20703, -0.07753, -0.03929, 5.25, 9.125, -30.4375, 12.3197, -0.2378, -32.4537, 1012.3114368421053
1320, 0.18148, 1.91678, 9.90759, -0.30500, -0.13076, -0.16811, 5.25, 9.125, -30.4375, 12.3197, -0.2378, -32.4537, 1012.3113736842106
1330, -0.06202, 1.83992, 10.07574, -0.30500, -0.13076, -0.16811, 5.0625, 9.25, -30.625, 12.0825, -0.3168, -32.2969, 1012.3113105263158
1340, -0.06885, 1.88387, 10.15892, -0.22939, -0.12863, -0.13936, 5.0625, 9.25, -30.625, 12.0825, -0.3168, -32.2969, 1012.3100789473684
1350, -0.00894, 1.93728, 10.17406, -0.22939, -0.12863, -0.13936, 4.875, 9.4375, -30.625, 11.734, -0.4256, -32.3629, 1012.3103236842105
1360, 0.02460, 1.89621, 10.10190, -0.05587, -0.05623, -0.07868, 4.875, 9.4375, -30.625, 11.734, -0.4256, -32.3629, 1012.3105684210526
1370, 0.18913, 1.90602, 9.90538, -0.05587, -0.05623, -0.07868, 4.875, 9.6875, -30.625, 11.4723, -0.54, -32.5264, 1012.3108131578947
1380, 0.31544, 1.90464, 9.60868, 0.09423, 0.05873, -0.03290, 4.875, 9.6875, -30.625, 11.4723, -0.54, -32.5264, 1012.3110578947368
1390, 0.31789, 1.83694, 9.26149, 0.09423, 0.05873, -0.03290, 4.75, 9.4375, -30.3125, 11.4089, -0.5863, -32.6704, 1012.3113026315789
1400, 0.26983, 1.86076, 9.07052, 0.08039, 0.03211, -0.04355, 4.75, 9.4375, -30.3125, 11.4089, -0.5863, -32.6704, 1012.311547368421
1410, 0.36914, 2.07361, 9.07122, 0.08039, 0.03211, -0.04355, 4.5625, 9.6875, -30.375, 11.5171, -0.5115, -32.7917, 1012.3117921052631
1420, 0.28616, 2.07382, 9.21577, -0.07823, -0.06688, -0.07336, 4.5625, 9.6875, -30.375, 11.5171, -0.5115, -32.7917, 1012.3142315789473
1430, 0.20610, 1.99204, 9.60879, -0.07823, -0.06688, -0.07336, 4.625, 9.625, -30.1875, 11.6094, -0.4649, -32.8137, 1012.3138842105263
1440, 0.27871, 1.91569, 9.84159, -0.16232, -0.05411, -0.07974, 4.625, 9.625, -30.1875, 11.6094, -0.4649, -32.8137, 1012.3135368421052
1450, 0.32942, 1.83844, 9.94147, -0.16232, -0.05411, -0.07974, 4.4375, 9.875, -29.8125, 11.5204, -0.5244, -32.85, 1012.3131894736842
1460, 0.32264, 1.70800, 9.99449, -0.07503, 0.00337, -0.08933, 4.4375, 9.875, -29.8125, 11.5204, -0.5244, -32.85, 1012.3128421052631
1470, 0.28758, 1.67587, 9.97645, -0.07503, 0.00337, -0.08933, 4.375, 9.9375, -30.0, 11.3351, -0.5677, -32.9858, 1012.3124947368422
1480, 0.15560, 1.68559, 9.89818, 0.01759, 0.05341, -0.11168, 4.375, 9.9375, -30.0, 11.3351, -0.5677, -32.9858, 1012.312147368421
1490, 0.08658, 1.77760, 9.90465, 0.01759, 0.05341, -0.11168, 4.375, 9.9375, -29.9375, 11.2498, -0.5434, -33.0949, 1012.3118
1500, 0.01895, 1.80500, 9.86280, 0.05911, 0.04808, -0.10210, 4.375, 9.9375, -29.9375, 11.2498, -0.5434, -33.0949, 1012.3067263157894
1510, -0.01172, 1.84568, 9.79386, 0.05911, 0.04808, -0.10210, 4.25, 10.0, -30.0625, 11.2709, -0.4568, -33.2073, 1012.306802631579
1520, 0.03592, 1.85435, 9.70740, 0.07720, 0.01401, -0.07229, 4.25, 10.0, -30.0625, 11.2709, -0.4568, -33.2073, 1012.3068789473684
1530, 0.06600, 1.85846, 9.55896, 0.07720, 0.01401, -0.07229, 4.1875, 9.625, -30.125, 11.3394, -0.3786, -33.3131, 1012.3069552631579
1540, 0.11000, 1.89356, 9.39711, 0.06548, -0.02962, -0.05845, 4.1875, 9.625, -30.125, 11.3394, -0.3786, -33.3131, 1012.3070315789473
1550, 0.17026, 1.88847, 9.26762, 0.06548, -0.02962, -0.05845, 4.3125, 9.5625, -30.0625, 11.428, -0.3461, -33.3891, 1012.3071078947369
1560, 0.17840, 1.89836, 9.26118, -0.01326, -0.06156, -0.06377, 4.3125, 9.5625, -30.0625, 11.428, -0.3461, -33.3891, 1012.3071842105263
1570, 0.19703, 1.90238, 9.43789, -0.01326, -0.06156, -0.06377, 4.1875, 9.625, -29.75, 11.5033, -0.3667, -33.4374, 1012.3072605263158
1580, 0.02528, 1.90269, 9.55977, -0.10271, -0.03601, -0.09146, 4.1875, 9.625, -29.75, 11.5033, -0.3667, -33.4374, 1012.3092052631579
1590, -0.10578, 1.96097, 9.75328, -0.10271, -0.03601, -0.09146, 4.25, 9.5, -29.9375, 11.4884, -0.4226, -33.5128, 1012.3092447368422
1600, -0.24032, 1.97906, 9.89957, -0.10910, -0.07433, -0.08294, 4.25, 9.5, -29.9375, 11.4884, -0.4226, -33.5128, 1012.3092842105264
1610, -0.22921, 1.97559, 9.93184, -0.10910, -0.07433, -0.08294, 4.25, 9.75, -29.875, 11.3713, -0.4426, -33.6542, 1012.3093236842105
1620, -0.09869, 1.95134, 9.88951, -0.04520, -0.11585, -0.03183, 4.25, 9.75, -29.875, 11.3713, -0.4426, -33.6542, 1012.3093631578947
1630, 0.04827, 1.93036, 9.74791, -0.04520, -0.11585, -0.03183, 4.125, 9.875, -29.75, 11.2469, -0.5088, -33.7299, 1012.309402631579
1640, 0.14397, 1.93981, 9.61626, 0.02716, -0.08604, -0.00415, 4.125, 9.875, -29.75, 11.2469, -0.5088, -33.7299, 1012.3094421052632
1650, 0.20911, 1.91361, 9.51243, 0.02716, -0.08604, -0.00415, 3.9375, 9.9375, -29.8125, 11.1952, -0.6345, -33.7545, 1012.3094815789474
1660, 0.20239, 1.87079, 9.40654, 0.01651, -0.03814, -0.00948, 3.9375, 9.9375, -29.8125, 11.1952, -0.6345, -33.7545, 1012.3137684210526
1670, 0.15013, 1.89252, 9.39233, 0.01651, -0.03814, -0.00948, 3.9375, 10.0625, -30.0, 11.2277, -0.7371, -33.7771, 1012.3138842105263
1680, 0.07300, 1.90802, 9.49275, -0.04842, -0.05304, -0.02864, 3.9375, 10.0625, -30.0, 11.2277, -0.7371, -33.7771, 1012.314
1690, 0.02029, 1.90968, 9.58326, -0.04842, -0.05304, -0.02864, 3.9375, 10.1875, -29.8125, 11.2277, -0.7371, -33.7771, 1012.3096
1700, 0.07092, 1.87134, 9.67486, -0.08353, -0.03920, 0.00754, 4.0, 10.0625, -29.5, 11.1876, -0.8338, -33.8619, 1012.3097157894738
1710, 0.21854, 1.78989, 9.70587, -0.08353, -0.03920, 0.00754, 4.0, 10.0625, -29.5, 11.2457, -0.7769, -33.8353, 1012.3098315789474
1720, 0.34382, 1.75950, 9.74032, -0.04946, 0.00232, 0.02883, 4.125, 10.125, -29.625, 11.0964, -0.878, -33.9205, 1012.309947368421
1730, 0.38614, 1.74324, 9.68538, -0.04946, 0.00232, 0.02883, 4.125, 10.125, -29.625, 11.1876, -0.8338, -33.8619, 1012.3100631578948
1740, 0.30981, 1.74722, 9.62980, -0.00264, 0.03637, 0.00115, 4.125, 10.125, -29.625, 11.0391, -0.882, -33.9309, 1012.3132236842105
1750, 0.24691, 1.78441, 9.55545, -0.00264, 0.03637, 0.00115, 4.125, 10.125, -29.625, 11.0964, -0.878, -33.9205, 1012.3130684210525
1760, 0.20407, 1.79088, 9.50298, 0.00056, 0.03107, -0.00096, 4.125, 10.25, -29.4375, 11.0357, -0.8407, -33.9113, 1012.3129131578947
1770, 0.26610, 1.79425, 9.49502, 0.00056, 0.03107, -0.00096, 4.125, 10.25, -29.4375, 11.0391, -0.882, -33.9309, 1012.3127578947368
1780, 0.31446, 1.75520, 9.51998, -0.03030, 0.02679, 0.01606, 4.125, 10.3125, -29.5625, 11.0361, -0.8033, -33.9055, 1012.3126026315789
1790, 0.31331, 1.72103, 9.53305, -0.03030, 0.02679, 0.01606, 4.125, 10.3125, -29.5625, 11.0357, -0.8407, -33.9113, 1012.312447368421
1800, 0.29142, 1.70244, 9.60174, -0.06439, 0.02786, 0.00648, 4.0, 10.3125, -29.5625, 11.0027, -0.7775, -33.911, 1012.3122921052632
1810, 0.27355, 1.70618, 9.66251, -0.06439, 0.02786, 0.00648, 4.0, 10.3125, -29.5625, 11.0361, -0.8033, -33.9055, 1012.3121368421052
1820, 0.30619, 1.67873, 9.74581, -0.06969, -0.00300, -0.00096, 3.875, 10.25, -29.5625, 10.9285, -0.7471, -33.9129, 1012.30745
1830, 0.30211, 1.67506, 9.82520, -0.06969, -0.00300, -0.00096, 3.875, 10.25, -29.5625, 11.0027, -0.7775, -33.911, 1012.3074
